step,time,psi_res,omega_res,max_residual
1360000,1.3600010000000000e+02,1.6913226374981605e-10,4.6681264205261641e-06,4.6681264205261641e-06
1365000,1.3650010000000000e+02,1.4487477884017608e-10,4.5045711813962441e-06,4.5045711813962441e-06
1370000,1.3700010000000000e+02,1.5125056762599343e-10,4.3573548760278413e-06,4.3573548760278413e-06
1375000,1.3750010000000000e+02,1.5078782666932966e-10,4.2116904395150812e-06,4.2116904395150812e-06
1380000,1.3800010000000000e+02,1.4364820444257020e-10,4.0746437299787885e-06,4.0746437299787885e-06
1385000,1.3850010000000000e+02,1.6914780687216080e-10,3.9349171832014918e-06,3.9349171832014918e-06
1390000,1.3900010000000000e+02,1.4673862125391679e-10,3.8045284118659595e-06,3.8045284118659595e-06
1395000,1.3950010000000000e+02,1.5138423847815830e-10,3.6751030365600457e-06,3.6751030365600457e-06
1400000,1.4000010000000000e+02,1.5722090296321767e-10,3.5545397918390620e-06,3.5545397918390620e-06
1405000,1.4050010000000000e+02,1.4907319823009857e-10,3.4349608739603354e-06,3.4349608739603354e-06
1410000,1.4100010000000000e+02,1.5537171549340201e-10,3.3182574177281765e-06,3.3182574177281765e-06
1415000,1.4150010000000000e+02,1.5521273155627568e-10,3.2118658128688082e-06,3.2118658128688082e-06
1420000,1.4200010000000000e+02,1.5318324386726090e-10,3.1003214440161742e-06,3.1003214440161742e-06
1425000,1.4250010000000000e+02,1.5712675605072945e-10,2.9988441303530067e-06,2.9988441303530067e-06
1430000,1.4300010000000000e+02,1.6303669525541409e-10,2.8992485674450563e-06,2.8992485674450563e-06
1435000,1.4350010000000000e+02,1.5321255375511100e-10,2.7972867759906705e-06,2.7972867759906705e-06
1440000,1.4400010000000000e+02,1.5427481514507235e-10,2.7056620757193173e-06,2.7056620757193173e-06
1445000,1.4450010000000000e+02,1.5684209486721556e-10,2.6147675420418182e-06,2.6147675420418182e-06
1450000,1.4500010000000000e+02,1.6282575288073531e-10,2.5280763824575558e-06,2.5280763824575558e-06
1455000,1.4550010000000000e+02,1.4419576643831533e-10,2.4406255305642333e-06,2.4406255305642333e-06
1460000,1.4600010000000000e+02,1.5980239354007608e-10,2.3626412297694799e-06,2.3626412297694799e-06
1465000,1.4650010000000000e+02,1.5065149128190569e-10,2.2866302589186205e-06,2.2866302589186205e-06
1470000,1.4700010000000000e+02,1.4935652714598291e-10,2.2102932759615612e-06,2.2102932759615612e-06
1475000,1.4750010000000000e+02,1.4912160395397223e-10,2.1341714426803549e-06,2.1341714426803549e-06
1480000,1.4800010000000000e+02,1.4861889496842196e-10,2.0631748931521088e-06,2.0631748931521088e-06
1485000,1.4850010000000000e+02,1.5452172874574899e-10,1.9930766796960597e-06,1.9930766796960597e-06
1490000,1.4900010000000000e+02,1.4818724025644769e-10,1.9265244350918920e-06,1.9265244350918920e-06
1495000,1.4950010000000000e+02,1.6443424399881224e-10,1.8642681571812147e-06,1.8642681571812147e-06
1500000,1.5000010000000000e+02,1.4879697474157183e-10,1.7973391903680636e-06,1.7973391903680636e-06
1505000,1.5050010000000000e+02,1.5324097546454141e-10,1.7376536951552168e-06,1.7376536951552168e-06
1510000,1.5100010000000000e+02,1.5962786648060501e-10,1.6772026332212420e-06,1.6772026332212420e-06
1515000,1.5150010000000000e+02,1.4973755568803426e-10,1.6273336100880442e-06,1.6273336100880442e-06
1520000,1.5200010000000000e+02,1.6436496608207563e-10,1.5707021172595148e-06,1.5707021172595148e-06
1525000,1.5250010000000000e+02,1.4990808594461669e-10,1.5229341960854015e-06,1.5229341960854015e-06
1530000,1.5300010000000000e+02,1.4607159926072200e-10,1.4662568075252125e-06,1.4662568075252125e-06
1535000,1.5350010000000000e+02,1.8586998606906491e-10,1.4171128297491009e-06,1.4171128297491009e-06
1540000,1.5400010000000000e+02,1.3617906802210200e-10,1.3681176795898864e-06,1.3681176795898864e-06
1545000,1.5450010000000000e+02,1.5258194707712391e-10,1.3256917874571172e-06,1.3256917874571172e-06
1550000,1.5500010000000000e+02,1.4635848089028514e-10,1.2818594328223298e-06,1.2818594328223298e-06
1555000,1.5550010000000000e+02,1.5267609398961213e-10,1.2352568590223711e-06,1.2352568590223711e-06
1560000,1.5600010000000000e+02,1.5178480694544305e-10,1.1937718951138265e-06,1.1937718951138265e-06
1565000,1.5650010000000000e+02,1.5440182465908947e-10,1.1572877887111588e-06,1.1572877887111588e-06
1570000,1.5700010000000000e+02,1.5793810703712552e-10,1.1115004188155808e-06,1.1115004188155808e-06
1575000,1.5750010000000000e+02,1.8321300032653198e-10,1.0816402338242881e-06,1.0816402338242881e-06
1580000,1.5800010000000000e+02,1.6028289806513385e-10,1.0452528820259488e-06,1.0452528820259488e-06
1585000,1.5850010000000000e+02,1.7759838044639764e-10,1.0078948382563624e-06,1.0078948382563624e-06
1590000,1.5900010000000000e+02,1.6310641726136055e-10,9.7527613407422109e-07,9.7527613407422109e-07
1595000,1.5950010000000000e+02,1.7280710196132532e-10,9.3701390824207920e-07,9.3701390824207920e-07
1600000,1.6000010000000000e+02,1.5308199152741508e-10,9.1106177935174060e-07,9.1106177935174060e-07
1605000,1.6050010000000000e+02,1.5349410631415594e-10,8.8078867133134509e-07,8.8078867133134509e-07
1610000,1.6100010000000000e+02,1.6303047800647619e-10,8.5242866543211449e-07,8.5242866543211449e-07
1615000,1.6150010000000000e+02,1.5724532786975942e-10,8.2228439257647779e-07,8.2228439257647779e-07
1620000,1.6200010000000000e+02,1.5136114583924609e-10,7.9342127357051595e-07,7.9342127357051595e-07
1625000,1.6250010000000000e+02,1.6042100980939722e-10,7.6982965069305465e-07,7.6982965069305465e-07
1630000,1.6300010000000000e+02,1.5291812260898041e-10,7.4468690813844773e-07,7.4468690813844773e-07
1635000,1.6350010000000000e+02,1.3685452771028395e-10,7.1745685081836541e-07,7.1745685081836541e-07
1640000,1.6400010000000000e+02,1.4642331791492325e-10,6.8926621832332557e-07,6.8926621832332557e-07
1645000,1.6450010000000000e+02,1.4571099882232375e-10,6.7171946893651580e-07,6.7171946893651580e-07
1650000,1.6500010000000000e+02,1.6444046124775014e-10,6.4909118169254043e-07,6.4909118169254043e-07
1655000,1.6550010000000000e+02,1.4982548535158458e-10,6.2621350993552483e-07,6.2621350993552483e-07
1660000,1.6600010000000000e+02,1.4190382202627916e-10,6.0352678943331739e-07,6.0352678943331739e-07
1665000,1.6650010000000000e+02,1.5905410322147873e-10,5.8570625371956453e-07,5.8570625371956453e-07
1670000,1.6700010000000000e+02,1.6427925686457456e-10,5.6318362418039669e-07,5.6318362418039669e-07
1675000,1.6750010000000000e+02,1.6286128001752331e-10,5.4948556860168196e-07,5.4948556860168196e-07
1680000,1.6800010000000000e+02,1.5410073217481113e-10,5.2484346868553189e-07,5.2484346868553189e-07
1685000,1.6850010000000000e+02,1.5868772962335242e-10,5.0930267914139904e-07,5.0930267914139904e-07
1690000,1.6900010000000000e+02,1.4799672598542202e-10,4.9632787613163032e-07,4.9632787613163032e-07
1695000,1.6950010000000000e+02,1.7083712222643044e-10,4.7314380724472471e-07,4.7314380724472471e-07
1700000,1.7000010000000000e+02,1.6338574937435624e-10,4.5936027914805777e-07,4.5936027914805777e-07
1705000,1.7050010000000000e+02,1.6276180403451690e-10,4.4572848478807714e-07,4.4572848478807714e-07
1710000,1.7100010000000000e+02,1.5865309066498412e-10,4.2894537610749239e-07,4.2894537610749239e-07
1715000,1.7150010000000000e+02,1.4692025374074547e-10,4.1493007962856154e-07,4.1493007962856154e-07
1720000,1.7200010000000000e+02,1.5183765356141521e-10,3.9955663089230598e-07,3.9955663089230598e-07
1725000,1.7250010000000000e+02,1.7315970879394627e-10,3.8782151490224237e-07,3.8782151490224237e-07
1730000,1.7300010000000000e+02,1.5847012591052589e-10,3.7586163381675419e-07,3.7586163381675419e-07
1735000,1.7350010000000000e+02,1.7196333246261020e-10,3.6791999180607604e-07,3.6791999180607604e-07
1740000,1.7400010000000000e+02,1.5791146168453452e-10,3.5630444328305089e-07,3.5630444328305089e-07
1745000,1.7450010000000000e+02,1.5583534462848547e-10,3.3771206009447496e-07,3.3771206009447496e-07
1750000,1.7500010000000000e+02,1.4462075981214184e-10,3.2523744142309852e-07,3.2523744142309852e-07
1755000,1.7550010000000000e+02,1.6526380264281215e-10,3.1640357400775088e-07,3.1640357400775088e-07
1760000,1.7600010000000000e+02,1.5573009548575101e-10,3.0845980569793596e-07,3.0845980569793596e-07
1765000,1.7650010000000000e+02,1.8098234022545512e-10,2.9462334394381173e-07,2.9462334394381173e-07
1770000,1.7700010000000000e+02,1.9900259218275096e-10,2.8336234780823588e-07,2.8336234780823588e-07
1775000,1.7750010000000000e+02,1.5080914295140246e-10,2.7502485178132474e-07,2.7502485178132474e-07
1780000,1.7800010000000000e+02,1.6432144533951032e-10,2.6827040677801506e-07,2.6827040677801506e-07
1785000,1.7850010000000000e+02,1.5836310041095203e-10,2.6297043875800341e-07,2.6297043875800341e-07
1790000,1.7900010000000000e+02,1.4668977144083328e-10,2.4772498496972162e-07,2.4772498496972162e-07
1795000,1.7950010000000000e+02,1.4742651543997454e-10,2.4436681345108013e-07,2.4436681345108013e-07
1800000,1.8000010000000000e+02,1.4132162107216573e-10,2.3303814167263681e-07,2.3303814167263681e-07
1805000,1.8050010000000000e+02,1.7571055721532503e-10,2.2510336794567820e-07,2.2510336794567820e-07
1810000,1.8100010000000000e+02,1.6231593846782744e-10,2.1775251868305645e-07,2.1775251868305645e-07
1815000,1.8150010000000000e+02,1.4615642029980336e-10,2.1145841344605287e-07,2.1145841344605287e-07
1820000,1.8200010000000000e+02,1.7473977820259279e-10,1.9860773736724013e-07,1.9860773736724013e-07
1825000,1.8250010000000000e+02,1.5989476409572490e-10,1.9744745038963174e-07,1.9744745038963174e-07
1830000,1.8300010000000000e+02,1.4395107328368795e-10,1.9096452197331359e-07,1.9096452197331359e-07
1835000,1.8350010000000000e+02,1.5341106163191398e-10,1.8261863266033629e-07,1.8261863266033629e-07
1840000,1.8400010000000000e+02,1.5162315847305763e-10,1.7916796801742407e-07,1.7916796801742407e-07
1845000,1.8450010000000000e+02,1.4012169202715086e-10,1.6982639161611246e-07,1.6982639161611246e-07
1850000,1.8500010000000000e+02,1.5225998239998262e-10,1.6334496599768045e-07,1.6334496599768045e-07
1855000,1.8550010000000000e+02,1.7288170894858013e-10,1.5984475520980368e-07,1.5984475520980368e-07
1860000,1.8600010000000000e+02,1.4510792567534736e-10,1.5648124751521664e-07,1.5648124751521664e-07
1865000,1.8650010000000000e+02,1.6202816865984460e-10,1.5344089066005040e-07,1.5344089066005040e-07
1870000,1.8700010000000000e+02,1.5061774050195709e-10,1.4846832518955466e-07,1.4846832518955466e-07
1875000,1.8750010000000000e+02,1.5437295886044922e-10,1.3912750773670268e-07,1.3912750773670268e-07
1880000,1.8800010000000000e+02,1.4182699459297510e-10,1.3739324966621780e-07,1.3739324966621780e-07
1885000,1.8850010000000000e+02,1.5685142074062242e-10,1.3147765676180256e-07,1.3147765676180256e-07
1890000,1.8900010000000000e+02,1.5884227266838025e-10,1.2537434024295635e-07,1.2537434024295635e-07
1895000,1.8950010000000000e+02,1.4615686438901321e-10,1.1946827438436003e-07,1.1946827438436003e-07
1900000,1.9000010000000000e+02,1.4938539294462316e-10,1.1965621737886067e-07,1.1965621737886067e-07
1905000,1.9050010000000000e+02,1.4271517301267522e-10,1.1615120731889306e-07,1.1615120731889306e-07
1910000,1.9100010000000000e+02,1.5457501945093099e-10,1.1062692673036167e-07,1.1062692673036167e-07
1915000,1.9150010000000000e+02,1.3846479518520027e-10,1.0439121123084760e-07,1.0439121123084760e-07
1920000,1.9200010000000000e+02,1.4974110840171306e-10,1.0493221846985534e-07,1.0493221846985534e-07
1925000,1.9250010000000000e+02,1.5332535241441292e-10,9.9414171561562625e-08,9.9414171561562625e-08
1930000,1.9300010000000000e+02,1.5173906575682850e-10,9.5023618751355343e-08,9.5023618751355343e-08
1935000,1.9350010000000000e+02,1.5360335225977906e-10,9.0021868626166679e-08,9.0021868626166679e-08
1940000,1.9400010000000000e+02,1.5298073918756927e-10,8.9850837436955544e-08,8.9850837436955544e-08
1945000,1.9450010000000000e+02,1.4884449228702579e-10,8.4990084303626645e-08,8.4990084303626645e-08
1950000,1.9500010000000000e+02,1.4272627524292147e-10,8.4978733383422878e-08,8.4978733383422878e-08
1955000,1.9550010000000000e+02,1.5022560972965948e-10,7.9533752916916001e-08,7.9533752916916001e-08
1960000,1.9600010000000000e+02,1.4806778025899803e-10,7.8875279196921610e-08,7.8875279196921610e-08
1965000,1.9650010000000000e+02,1.5394086005926511e-10,7.4063900790122261e-08,7.4063900790122261e-08
1970000,1.9700010000000000e+02,1.4382539603730038e-10,7.1334615547868907e-08,7.1334615547868907e-08
1975000,1.9750010000000000e+02,1.5895684768452156e-10,7.1407104229592733e-08,7.1407104229592733e-08
1980000,1.9800010000000000e+02,1.3732304182667576e-10,6.8042330436668408e-08,6.8042330436668408e-08
1985000,1.9850010000000000e+02,1.5160139810177498e-10,6.7142516879670211e-08,6.7142516879670211e-08
1990000,1.9900010000000000e+02,1.5349144177889684e-10,6.3228915436752686e-08,6.3228915436752686e-08
1995000,1.9950010000000000e+02,1.5492584992671254e-10,6.3924960880257231e-08,6.3924960880257231e-08
1999999,2.0000000000000000e+02,1.5053247537366587e-10,5.8833574012595591e-08,5.8833574012595591e-08
